img-link href,photo-count,list-view-price,list-view-date,left,celly,celly 2,celly 3,celly 4,eids-badge__description,he-lazy-image src,eids-badge__label,list-view-location,img-wrp href,he-lazy-image src 2,he-lazy-image src 3,wp-btn,listing-card--owner-info__firm-name,listing-card--owner-info__name,list-view-header
https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/18496-3010,17,45.000,15-05-2025,Kiralık Daire,"3 +
                          1",130 m²,"25
                        Yaşında",3. Kat,,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/5/4/2/3/4/4/1741869184-092268-44324572.jpeg,,İstanbul / Kağıthane / Ortabayır Mah.,https://www.hepsiemlak.com/emlak-ofisi/tufekcioglu-emlak1-18496,,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/4/8/1/0/bbea9118-a90e-4504-8d80-615c9385d82b.jpg,Whatsapp,Tüfekçioğlu Emlak1,,Ortabayırda Full Eşyalı 3+1
https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/95585-3672,8,10.500,28-04-2025,Kiralık Daire,Stüdyo,20 m²,"1
                        Yaşında",Kot 2,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/6/1/3/4/4/4/1744026290-824326-44431601.jpeg,EİDS onaylı,İstanbul / Şişli / Kuştepe Mah.,https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585,https://hecdn01.hemlak.com/img/eids-logo-mini.png,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/5/5/9/0/ae12bc82-4e5f-458a-a2f5-53c3afa6e072.jpg,Whatsapp,Paranın Merkezi Gayrimenkul,,Metro Ve Metrobüse 15 Dakika Mesafede 1+0 Eşyalı Kiralık Daire
https://www.hepsiemlak.com/istanbul-beyoglu-sehit-muhtar-kiralik/daire/34250-2732,5,18.000,14-04-2025,Kiralık Daire,Stüdyo,30 m²,"90
                        Yaşında",3. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/8/8/1/3/4/4/31dbd10d-d76c-46f4-8ae0-58978b025af2.jpg,EİDS onaylı,İstanbul / Beyoğlu / Şehit Muhtar Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,"Tarlabaşı Bulvarı Üzerinde, Meydana 1 Dk Mesafede,Eşyalı Kiralık"
https://www.hepsiemlak.com/istanbul-kadikoy-kosuyolu-kiralik/daire/2137-27744,43,32.000,14-05-2025,Kiralık Daire,"2 +
                          1",90 m²,"50
                        Yaşında",Ara Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/6/4/7/2/4/4/2c6292eb-5ee8-47dd-bc64-b0d151898e23.jpg,EİDS onaylı,İstanbul / Kadıköy / Koşuyolu Mah.,https://www.hepsiemlak.com/emlak-ofisi/remax-yildiz-2137,https://hecdn01.hemlak.com/img/eids-logo-mini.png,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/1/2/0/0/c6937f24-6fb9-4e21-88d8-ef8ea80d25c2.jpg,Whatsapp,Remax Yıldız,,Koşuyolu İbrahimağa Da Marmaraya Yakın Temiz 2+1 Kiralık Daire
https://www.hepsiemlak.com/istanbul-bakirkoy-yesilyurt-kiralik/daire/27431-10874,21,150.000,07-05-2025,Kiralık Daire,"4 +
                          1",210 m²,"6
                        Yaşında",3. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/0/9/8/4/4/4/6470db7f-f902-4d4e-b8c6-8495b57f7bd6.jpg,EİDS onaylı,İstanbul / Bakırköy / Yeşilyurt Mah.,https://www.hepsiemlak.com/emlak-ofisi/remax-sonuc-27431,https://hecdn01.hemlak.com/img/eids-logo-mini.png,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/4/7/2/0/8a81acd7-f16d-47e3-9eb3-d2bf7c2c5129.jpg,Whatsapp,Remax Sonuç,,Yeşılyurt Güçlü Sk Park Karşısı 4+1 Lüks Daıre
https://www.hepsiemlak.com/istanbul-fatih-sumbul-efendi-kiralik/daire/89189-834,19,18.000,13-05-2025,Kiralık Daire,"1 +
                          1",65 m²,"45
                        Yaşında",Yüksek Giriş,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/1/6/9/8/0/4/de6117dd-edb9-43ae-8c3c-0fcadf793115.jpg,EİDS onaylı,İstanbul / Fatih / Sümbül Efendi Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Kocamustafapaşa Ali Fakih Caddesinde Kiralık 1+1 Balkonlu Daire
https://www.hepsiemlak.com/istanbul-sariyer-emirgan-kiralik/mustakil-ev/107582-3818,25,90.000,05-03-2025,Kiralık Müstakil Ev,"3 +
                          1",142 m²,"35
                        Yaşında",,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/9/3/8/2/4/4/625b2c4f-ec87-414e-bb5d-202d70c7f82e.jpg,EİDS onaylı,İstanbul / Sarıyer / Emirgan Mah.,https://www.hepsiemlak.com/emlak-ofisi/keller-williams-karma-gayrimenkul-kw-karma-107582,https://hecdn01.hemlak.com/img/eids-logo-mini.png,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/8/5/7/0/1/c9a5b3c3-d312-4fae-9ec5-331fa73f134b.jpg,Whatsapp,Keller Wıllıams Karma Gayrimenkul / Kw Karma,,Emirgan'da Boğaz Manzaralı Kiralık Müstakil Ev
https://www.hepsiemlak.com/istanbul-beykoz-cubuklu-kiralik/daire/0-44301383,4,10.000,14-05-2025,Kiralık Daire,"5 +
                          1",92 m²,"12
                        Yaşında",Ara Kat,,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/3/1/0/3/4/4/1741454208874-44301383.jpg,,İstanbul / Beykoz / Çubuklu Mah.,,,,Whatsapp,,,Beykoz Kavacık Bayan Öğrenciler Kiralık Apart Oda
https://www.hepsiemlak.com/istanbul-kadikoy-caddebostan-kiralik/daire/138031-1094,31,75.000,19-03-2025,Kiralık Daire,"3 +
                          1",135 m²,"23
                        Yaşında",2. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/0/8/3/1/8c04463b-b6e2-4b21-ab96-bae968d207ab.jpg,EİDS onaylı,İstanbul / Kadıköy / Caddebostan Mah.,https://www.hepsiemlak.com/emlak-ofisi/promes-gayrimenkul-ve-danismanlik-138031,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,Promes Gayrimenkul Ve Danışmanlık,,Bağdat Caddesi 1. Paralelde Net 110m2 3+1 Eşyalı Kiralık
https://www.hepsiemlak.com/istanbul-sancaktepe-abdurrahmangazi-kiralik/daire/136181-767,29,41.500,03-03-2025,Kiralık Daire,"2 +
                          1",96 m²,"2
                        Yaşında",Ara Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/1/6/3/1/2e895ccd-83bc-44fb-a1a3-f6422f89b46c.jpg,EİDS onaylı,İstanbul / Sancaktepe / Abdurrahmangazi Mah.,https://www.hepsiemlak.com/emlak-ofisi/turyap-premium-sancaktepe-136181,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,Turyap Premıum Sancaktepe,,Turyap Premium Sinpaş Metro Life 98m2 2+1 Balkonlu Köşe Arakat
https://www.hepsiemlak.com/istanbul-eyupsultan-dugmeciler-kiralik/mustakil-ev/134476-219,35,60.000,12-04-2025,Kiralık Müstakil Ev,"5 +
                          2",300 m²,"26
                        Yaşında",Bahçe Katı,,,,İstanbul / Eyüpsultan / Düğmeciler Mah.,,,,Whatsapp,,,Dalkıran Gayrimenkul Eyüp Düğmeciler 250 M2 Müstakil Dubleks
https://www.hepsiemlak.com/istanbul-esenler-15-temmuz-kiralik/daire/83415-2248,7,10.000,28-03-2025,Kiralık Daire,"1 +
                          1",75 m²,"30
                        Yaşında",Yarı Bodrum,,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/5/0/0/4/4/4/1743179859968-44400517.jpg,,İstanbul / Esenler / 15 Temmuz Mah.,,,,Whatsapp,,,Gölgemay Emlaktan Kiralık İstanbul Esenler Kemer
https://www.hepsiemlak.com/istanbul-sisli-halide-edip-adivar-kiralik/daire/15321-3512,15,40.000,18-05-2025,Kiralık Daire,"3 +
                          1",135 m²,"18
                        Yaşında",5. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/1/9/7/0/4/4/b48b771f-49fa-4d07-b693-d98ac86f7e04.jpg,EİDS onaylı,İstanbul / Şişli / Halide Edip Adıvar Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Ünal Emlaktan Kiralık 3+1.130m2 Dübleks Acık Otoparlı Kombili Asansörlü
https://www.hepsiemlak.com/istanbul-gaziosmanpasa-sarigol-kiralik/daire/49068-1952,18,24.000,26-02-2025,Kiralık Daire,"2 +
                          1",90 m²,"5
                        Yaşında",3. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/0/8/4/2/4/4/ac9a3e51-ca21-4749-a5ac-25de7c4ead71.jpg,EİDS onaylı,İstanbul / Gaziosmanpaşa / Sarıgöl Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Sarıgöl Mahallesi Ordu Caddesine Çok Yakın Kiralık 90m2 Ara Kat
https://www.hepsiemlak.com/istanbul-pendik-fevzi-cakmak-kiralik/daire/47693-1590,18,38.000,15-05-2025,Kiralık Daire,"2 +
                          1",80 m²,Sıfır Bina,4. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/8/6/8/1/4/4/6ffc4afd-0922-41e4-a68f-e0e8b57195b0.jpg,EİDS onaylı,İstanbul / Pendik / Fevzi Çakmak Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Pendik Sea Garden Rezidans Full Deniz Manzaralı 2+1 Daire
https://www.hepsiemlak.com/istanbul-beyoglu-mueyyetzade-kiralik/daire/10524-2135,15,17.000,18-04-2025,Kiralık Daire,"1 +
                          1",40 m²,"60
                        Yaşında",Yüksek Giriş,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/8/4/4/1/0/3/1744965167-2215161-30144877.jpeg,EİDS onaylı,İstanbul / Beyoğlu / Müeyyetzade Mah.,https://www.hepsiemlak.com/emlak-ofisi/akguc-emlak-10524/alican-akguc-10524,https://hecdn01.hemlak.com/img/eids-logo-mini.png,https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/2/5/0/1/0/b56d537a-6aa1-4bcd-9c3e-e34377a3f302.jpg,Whatsapp,Akgüç Emlak,"Alican
          Akgüç",.Galata Civarında Hocaali Sokakta Giriş Katı Ters Dublex Daire
https://www.hepsiemlak.com/istanbul-fatih-aksaray-kiralik/daire/56628-1382,10,20.000,05-03-2025,Kiralık Daire,"1 +
                          1",70 m²,"40
                        Yaşında",3. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/7/1/8/2/4/4/1741161102685-44281763.jpg,EİDS onaylı,İstanbul / Fatih / Aksaray Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Eşyalı Lüx 1oda1salon
https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/43996-24691,17,22.500,13-05-2025,Kiralık Daire,"2 +
                          1",105 m²,"25
                        Yaşında",5. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/3/9/5/4/4/4/1744442547-698051-44459359.jpeg,EİDS onaylı,İstanbul / Kağıthane / Harmantepe Mah.,https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996,https://hecdn01.hemlak.com/img/eids-logo-mini.png,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/9/3/4/0/4a9af117-1bb7-4ce4-bcdb-06dbfa06524d.jpg,Whatsapp,Koyuyeşil Gayrimenkul,,Gültepe Harmantepede Caddeye Yakın Büyük Daire
https://www.hepsiemlak.com/istanbul-beyoglu-yahya-kahya-kiralik/daire/117700-311,20,27.000,01-05-2025,Kiralık Daire,"2 +
                          1",150 m²,"70
                        Yaşında",Giriş Katı,,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/6/5/0/3/3/4/1734113540606-43305629.jpg,,İstanbul / Beyoğlu / Yahya Kahya Mah.,,,,Whatsapp,,,Tepebaşında Tarihi 2.Kat Full Eşyalı 2+1 Daire.
https://www.hepsiemlak.com/istanbul-sisli-duatepe-kiralik/daire/25426-1693,11,40.000,12-05-2025,Kiralık Daire,"3 +
                          1",90 m²,"7
                        Yaşında",Yüksek Giriş,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/6/3/4/9/2/4/be3d7dc7-5a5e-4325-bdcc-9e5cf06de8af.jpg,EİDS onaylı,İstanbul / Şişli / Duatepe Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Duatepe'de Yeni Binada 3+1 Eşyalı Kiralık Daire
https://www.hepsiemlak.com/istanbul-beyoglu-sururi-mehmet-efendi-kiralik/daire/39635-288,11,45.000,28-04-2025,Kiralık Daire,"3 +
                          1",120 m²,"50
                        Yaşında",4. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/5/3/6/9/9/3/1670875078561-39963587.jpg,EİDS onaylı,İstanbul / Beyoğlu / Sururi Mehmet Efendi Mah.,https://www.hepsiemlak.com/emlak-ofisi/doga-emlak-39635/zorbey-celik-786092,https://hecdn01.hemlak.com/img/eids-logo-mini.png,https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg,Whatsapp,Doğa Emlak,"Zorbey
          Çelik",Kiralık Daire
https://www.hepsiemlak.com/istanbul-esenyurt-fatih-kiralik/daire/125785-549,20,13.500,17-03-2025,Kiralık Daire,"1 +
                          1",65 m²,"4
                        Yaşında",Yüksek Giriş,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/4/7/7/2/4/4/1795c2a0-c6f1-4359-8ac3-6ce4b90f17f1.jpg,EİDS onaylı,İstanbul / Esenyurt / Fatih Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Kiralık 1+1 Yüksek Giriş Daire!
https://www.hepsiemlak.com/istanbul-fatih-ayvansaray-kiralik/daire/128957-351,14,20.000,10-03-2025,Kiralık Daire,"1 +
                          1",50 m²,"35
                        Yaşında",2. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/7/5/0/3/4/4/1741588862628-44305781.jpg,EİDS onaylı,İstanbul / Fatih / Ayvansaray Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,"Ayvansaray'da Tüm Faturalar Dahil, Eşyalı, 1+1 Daire"
https://www.hepsiemlak.com/istanbul-beyoglu-omer-avni-kiralik/daire/1361-17431,12,40.000,07-03-2025,Kiralık Daire,"2 +
                          1",80 m²,"40
                        Yaşında",Yüksek Giriş,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/6/4/9/2/4/4/0e04bacf-7a8c-4837-8841-28f75f01f614.jpg,EİDS onaylı,İstanbul / Beyoğlu / Ömer Avni Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Konut Realty | Kabataş'ta Mobilyalı 2+1 Kiralık Daire
https://www.hepsiemlak.com/istanbul-adalar-maden-kiralik/daire/39631-844,13,575.000,21-04-2025,Kiralık Daire,"3 +
                          1",185 m²,"30
                        Yaşında",Yüksek Giriş,,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/7/0/3/4/2/4/fd90fc57-ca7c-4169-840f-9067f40559ce.jpg,,İstanbul / Adalar / Maden Mah.,https://www.hepsiemlak.com/emlak-ofisi/deris-gayrimenkul-danismanlik-39631,,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/6/9/3/0/3e895948-270b-4f23-8cef-6cf6614ba8a6.jpg,Whatsapp,Deriş Gayrimenkul Danışmanlık,,Deriş'den Maden  Mevkiinde 3+1 Ful Eşyalı Süper Lüx Sezonluk Yalı Dairesi
https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/95585-3677,7,22.000,28-04-2025,Kiralık Daire,"1 +
                          1",50 m²,"7
                        Yaşında",2. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/3/5/4/4/4/4/1744211578406-44445307.jpg,EİDS onaylı,İstanbul / Şişli / Gülbahar Mah.,https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585,https://hecdn01.hemlak.com/img/eids-logo-mini.png,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/5/5/9/0/ae12bc82-4e5f-458a-a2f5-53c3afa6e072.jpg,Whatsapp,Paranın Merkezi Gayrimenkul,,Para'dan Şişli Gülbahar Mahallesi Full Eşyalı 1+1 Temiz Daire
https://www.hepsiemlak.com/istanbul-avcilar-merkez-kiralik/daire/0-44224197,3,6.000,23-03-2025,Kiralık Daire,"3 +
                          1",100 m²,"25
                        Yaşında",7. Kat,,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/1/4/2/2/4/4/1740073092661-44224197.jpg,,İstanbul / Avcılar / Merkez Mah.,,,,Whatsapp,,,Ev Arkadaşı 05356846579
https://www.hepsiemlak.com/istanbul-fatih-seyyid-omer-kiralik/daire/68588-65,16,22.000,06-04-2025,Kiralık Daire,"2 +
                          1",90 m²,"35
                        Yaşında",4. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/7/5/8/6/5/3/1723038710-1405969-35685704.jpeg,EİDS onaylı,İstanbul / Fatih / Seyyid Ömer Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Akşit Gayrimenkulden Seyyid Ömer Mahallesinde 2+1 Kiralık Daire
https://www.hepsiemlak.com/istanbul-sisli-izzet-pasa-kiralik/daire/111747-1422,22,32.000,11-03-2025,Kiralık Daire,"3 +
                          1",125 m²,"30
                        Yaşında",6. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/9/2/1/3/4/4/1741689351-805892-44312910.jpeg,EİDS onaylı,İstanbul / Şişli / İzzet Paşa Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Şişli Mecidiyeköy İzzetpaşa Pırlanta Sokak 3+1 Çatı Dubleks
https://www.hepsiemlak.com/istanbul-beykoz-cengeldere-kiralik/daire/63376-2917,16,21.000,24-02-2025,Kiralık Daire,"2 +
                          1",85 m²,"24
                        Yaşında",Bahçe Katı,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/0/1/4/2/4/4/efe281ef-7783-454f-8835-ea2c2924f794.jpg,EİDS onaylı,İstanbul / Beykoz / Çengeldere Mah.,https://www.hepsiemlak.com/emlak-ofisi/remax-oksijen-63376,https://hecdn01.hemlak.com/img/eids-logo-mini.png,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/7/3/3/6/0/7b2c6c34-2e20-4879-9abe-8898c284197c.jpg,Whatsapp,Remax Oksijen,,Beykoz Çengeldere Mahallesinde Kiralık Bahçe Katı Daire
https://www.hepsiemlak.com/istanbul-esenyurt-piri-reis-kiralik/daire/80255-1734,25,20.000,15-05-2025,Kiralık Daire,"1 +
                          1",98 m²,"10
                        Yaşında",12. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/5/4/5/3/4/4/1742379864-997054-44354535.jpeg,EİDS onaylı,İstanbul / Esenyurt / Piri Reis Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Papatya Resedens De Lüks Eşyalı Fırsat Daire Kiralık 1+1
https://www.hepsiemlak.com/istanbul-umraniye-finanskent-kiralik/daire/138031-1093,29,48.500,19-03-2025,Kiralık Daire,"2 +
                          1",68 m²,"1
                        Yaşında",2. Kat,,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/2/5/5/3/4/4/3f43ecac-e459-4b30-9583-3da103b61720.jpg,,İstanbul / Ümraniye / Finanskent Mah.,https://www.hepsiemlak.com/emlak-ofisi/promes-gayrimenkul-ve-danismanlik-138031,,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/0/8/3/1/8c04463b-b6e2-4b21-ab96-bae968d207ab.jpg,Whatsapp,Promes Gayrimenkul Ve Danışmanlık,,Sinpaş Finans Şehir Full Eşyalı Kiralık 2+1 Daire İfm #e1041
https://www.hepsiemlak.com/istanbul-besiktas-akat-kiralik/villa/2608-6391,36,180.000,24-04-2025,Kiralık Villa,"3 +
                          1",150 m²,"38
                        Yaşında",,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/4/2/6/8/9/3/9e1348d0-0dc6-471c-b800-8e055c525c23.jpg,EİDS onaylı,İstanbul / Beşiktaş / Akat Mah.,https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-power-gayrimenkul-2608/secil-seker-3986248,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/6/2/0/0/86693a32-8d30-4fcd-975c-a43960872292.jpg,,Whatsapp,Coldwell Banker Power Gayrimenkul,"Seçil
          Şeker",Akatlarda 3+1 Kiralık Müstakil Villa
https://www.hepsiemlak.com/istanbul-maltepe-cinar-kiralik/daire/58568-7503,6,30.000,15-04-2025,Kiralık Daire,"2 +
                          1",90 m²,"45
                        Yaşında",2. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/6/5/8/5/0/05d3ce15-466f-4bb9-b219-2bf596395fb1.jpg,EİDS onaylı,İstanbul / Maltepe / Çınar Mah.,https://www.hepsiemlak.com/emlak-ofisi/remax-deha-58568,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,Remax Deha,,İdealtepe Çınar Kısmi Eşyalı Ana Cadde Üstü 2+1 Kiralık Daire
https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/39959-1899,15,42.000,08-04-2025,Kiralık Daire,"1 +
                          1",50 m²,"10
                        Yaşında",4. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/9/9/3/0/a11bd1ce-514f-4c1c-8af0-8f898994fdf5.jpg,EİDS onaylı,İstanbul / Kağıthane / Çağlayan Mah.,https://www.hepsiemlak.com/emlak-ofisi/realty-world-ally-gayrimenkul-39959,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,Realty World Ally Gayrimenkul,,Kağıthane Metroya Komşu İva Suite 1+1 Eşyalı Kiralık Daire
https://www.hepsiemlak.com/istanbul-sisli-ferikoy-kiralik/daire/8699-1341,10,31.000,30-04-2025,Kiralık Daire,"3 +
                          1",115 m²,"40
                        Yaşında",Yarı Bodrum,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/3/2/1/3/4/4/1741685280-397636-44312318.jpeg,EİDS onaylı,İstanbul / Şişli / Feriköy Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Kuyulubağ Sokak’ta Yüksek Yarı Zemin Bahçeli Kiralık 3 + 1
https://www.hepsiemlak.com/istanbul-eyupsultan-rami-yeni-kiralik/daire/88555-4326,21,20.000,27-03-2025,Kiralık Daire,"3 +
                          1",160 m²,"20
                        Yaşında",3. Kat,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/3/3/2/1/4/4/1738332965262-44123357.jpg,EİDS onaylı,İstanbul / Eyüpsultan / Rami Yeni Mah.,https://www.hepsiemlak.com/emlak-ofisi/im-ser-insaat-gayrimenkul-88555,https://hecdn01.hemlak.com/img/eids-logo-mini.png,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/5/8/8/0/6cb24b0e-519b-4c0f-9c09-28faef4599a0.jpg,Whatsapp,İm-ser İnşaat Gayrimenkul,,İslambeyde Ana Cadxeye Yakın 3 + 1 Daire
https://www.hepsiemlak.com/istanbul-umraniye-ataturk-kiralik/daire/120150-3358,21,35.000,13-05-2025,Kiralık Daire,"3 +
                          1",120 m²,"30
                        Yaşında",4. Kat,,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/7/2/6/5/4/4/1747159840716-44562747.jpg,,İstanbul / Ümraniye / Atatürk Mah.,https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150,,https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/1/0/2/1/fc97d3f0-ca43-44a8-9e06-6fbd2ab208e0.jpg,Whatsapp,F-l Emlak,,F-L Emlaktan Ümraniye Çarşi Metroya 2 Dk.
https://www.hepsiemlak.com/istanbul-esenyurt-sultaniye-kiralik/daire/125611-703,14,14.000,26-04-2025,Kiralık Daire,"1 +
                          1",80 m²,"10
                        Yaşında",21 ve üzeri,Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/6/2/0/3/4/4/8bc3573c-2cb9-43fd-af0b-7aa6e694c719.jpg,EİDS onaylı,İstanbul / Esenyurt / Sultaniye Mah.,,https://hecdn01.hemlak.com/img/eids-logo-mini.png,,Whatsapp,,,Ercin Yapı Dan 1+1 Ful Eşyalı 75m2 Acil Kiralık Daire
